desvencijadas	negative	0.5825	0.943
desventajoso	negative	0.6675	0.471
desventajosa	negative	0.6675	0.471
desventajosos	negative	0.6675	0.471
desventajosas	negative	0.6675	0.471
desventurado	negative	0.9175	0.471
desventurada	negative	0.9175	0.471
desventurados	negative	0.9175	0.471
desventuradas	negative	0.9175	0.471
desvergonzado	negative	1	0.000
desvergonzada	negative	1	0.000
desvergonzados	negative	1	0.000
desvergonzadas	negative	1	0.000
desvío	negative	0.25	0.816
desvía	negative	0.25	0.816
desvíos	negative	0.25	0.816
desvías	negative	0.25	0.816
desánimo	negative	1	0.000
desánima	negative	1	0.000
desánimos	negative	1	0.000
desánimas	negative	1	0.000
detallado	negative	0.5625	0.829
detallada	negative	0.5625	0.829
detallados	negative	0.5625	0.829
detalladas	negative	0.5625	0.829
determinado	positive	0.375	0.500
determinada	positive	0.375	0.500
determinados	positive	0.375	0.500
determinadas	positive	0.375	0.500
detestado	negative	0.75	0.816
detestada	negative	0.75	0.816
detestados	negative	0.75	0.816
detestadas	negative	0.75	0.816
detesto	negative	0.5825	0.943
detesta	negative	0.5825	0.943
detestos	negative	0.5825	0.943
detestas	negative	0.5825	0.943
detrimento	negative	0.5	0.816
detrimenta	negative	0.5	0.816
detrimentos	negative	0.5	0.816
detrimentas	negative	0.5	0.816
devastado	negative	0.375	0.500
devastada	negative	0.375	0.500
devastados	negative	0.375	0.500
devastadas	negative	0.375	0.500
devoto	positive	0.5	0.816
devota	positive	0.5	0.816
devotos	positive	0.5	0.816
devotas	positive	0.5	0.816
diablo	negative	0.25	0.816
diabla	negative	0.25	0.816
diablos	negative	0.25	0.816
diablas	negative	0.25	0.816
diabólico	negative	1	0.000
diabólica	negative	1	0.000
diabólicos	negative	1	0.000
diabólicas	negative	1	0.000
dicho	positive	0.35	1.020
dicha	positive	0.35	1.020
dichos	positive	0.35	1.020
dichas	positive	0.35	1.020
dichoso	positive	0.9175	0.471
dichosa	positive	0.9175	0.471
dichosos	positive	0.9175	0.471
dichosas	positive	0.9175	0.471
dicterio	negative	0.45	1.470
dicteria	negative	0.45	1.470
dicterios	negative	0.45	1.470
dicterias	negative	0.45	1.470
diestro	positive	0.5	0.816
diestra	positive	0.5	0.816
diestros	positive	0.5	0.816
diestras	positive	0.5	0.816
difamatorio	negative	0.75	1.095
difamatoria	negative	0.75	1.095
difamatorios	negative	0.75	1.095
difamatorias	negative	0.75	1.095
dificultoso	negative	0.7	1.470
dificultosa	negative	0.7	1.470
dificultosos	negative	0.7	1.470
dificultosas	negative	0.7	1.470
digno	positive	1	0.000
digna	positive	1	0.000
dignos	positive	1	0.000
dignas	positive	1	0.000
dilecto	positive	0.9175	0.471
dilecta	positive	0.9175	0.471
dilectos	positive	0.9175	0.471
dilectas	positive	0.9175	0.471
discriminatorio	negative	0.65	1.200
discriminatoria	negative	0.65	1.200
discriminatorios	negative	0.65	1.200
discriminatorias	negative	0.65	1.200
disentimiento	negative	1	0.000
disentimienta	negative	1	0.000
disentimientos	negative	1	0.000
disentimientas	negative	1	0.000
disgustado	negative	1	0.000
disgustada	negative	1	0.000
disgustados	negative	1	0.000
disgustadas	negative	1	0.000
disgusto	negative	0.9175	0.471
disgusta	negative	0.9175	0.471
disgustos	negative	0.9175	0.471
disgustas	negative	0.9175	0.471
disimulado	negative	0.75	0.000
disimulada	negative	0.75	0.000
disimulados	negative	0.75	0.000
disimuladas	negative	0.75	0.000
disoluto	negative	0.6	1.625
disoluta	negative	0.6	1.625
disolutos	negative	0.6	1.625
disolutas	negative	0.6	1.625
disparatado	negative	0.875	0.500
disparatada	negative	0.875	0.500
disparatados	negative	0.875	0.500
disparatadas	negative	0.875	0.500
disputado	negative	0.75	1.000
disputada	negative	0.75	1.000
disputados	negative	0.75	1.000
disputadas	negative	0.75	1.000
disruptivo	negative	0.375	0.500
disruptiva	negative	0.375	0.500
disruptivos	negative	0.375	0.500
disruptivas	negative	0.375	0.500
distinguido	positive	0.75	1.095
distinguida	positive	0.75	1.095
distinguidos	positive	0.75	1.095
distinguidas	positive	0.75	1.095
distraído	negative	0.875	0.500
distraída	negative	0.875	0.500
distraídos	negative	0.875	0.500
distraídas	negative	0.875	0.500
disturbio	negative	0.5	0.000
disturbia	negative	0.5	0.000
disturbios	negative	0.5	0.000
disturbias	negative	0.5	0.000
disuasivo	negative	0.75	0.816
disuasiva	negative	0.75	0.816
disuasivos	negative	0.75	0.816
disuasivas	negative	0.75	0.816
divertido	negative	0.8325	0.471
divertida	negative	0.8325	0.471
divertidos	negative	0.8325	0.471
divertidas	negative	0.8325	0.471
divertidísimo	negative	1	0.000
divertidísima	negative	1	0.000
divertidísimos	negative	1	0.000
divertidísimas	negative	1	0.000
dividido	negative	0.1875	0.829
dividida	negative	0.1875	0.829
divididos	negative	0.1875	0.829
divididas	negative	0.1875	0.829
divino	positive	0.8325	0.471
divina	positive	0.8325	0.471
divinos	positive	0.8325	0.471
divinas	positive	0.8325	0.471
divisivo	negative	0.35	1.020
divisiva	negative	0.35	1.020
divisivos	negative	0.35	1.020
divisivas	negative	0.35	1.020
dogmático	negative	0.8325	0.943
dogmática	negative	0.8325	0.943
dogmáticos	negative	0.8325	0.943
dogmáticas	negative	0.8325	0.943
dolorido	negative	0.5825	0.471
dolorida	negative	0.5825	0.471
doloridos	negative	0.5825	0.471
doloridas	negative	0.5825	0.471
doloroso	negative	0.9175	0.471
dolorosa	negative	0.9175	0.471
dolorosos	negative	0.9175	0.471
dolorosas	negative	0.9175	0.471
dominio	negative	0.25	0.816
dominia	negative	0.25	0.816
dominios	negative	0.25	0.816
dominias	negative	0.25	0.816
dotado	positive	0.5825	0.943
dotada	positive	0.5825	0.943
dotados	positive	0.5825	0.943
dotadas	positive	0.5825	0.943
dramático	positive	1	0.000
dramática	positive	1	0.000
dramáticos	positive	1	0.000
dramáticas	positive	1	0.000
drástico	negative	0.65	1.200
drástica	negative	0.65	1.200
drásticos	negative	0.65	1.200
drásticas	negative	0.65	1.200
ducho	negative	0.3325	1.247
ducha	negative	0.3325	1.247
duchos	negative	0.3325	1.247
duchas	negative	0.3325	1.247
dudoso	negative	0.625	0.500
dudosa	negative	0.625	0.500
dudosos	negative	0.625	0.500
dudosas	negative	0.625	0.500
duelo	negative	0.65	1.497
duela	negative	0.65	1.497
duelos	negative	0.65	1.497
duelas	negative	0.65	1.497
duradero	positive	0.5	1.225
duradera	positive	0.5	1.225
duraderos	positive	0.5	1.225
duraderas	positive	0.5	1.225
duro	negative	0.25	0.816
dura	negative	0.25	0.816
duros	negative	0.25	0.816
duras	negative	0.25	0.816
díscolo	negative	0.8325	0.943
díscola	negative	0.8325	0.943
díscolos	negative	0.8325	0.943
díscolas	negative	0.8325	0.943
ebrio	negative	0.55	1.166
ebria	negative	0.55	1.166
ebrios	negative	0.55	1.166
ebrias	negative	0.55	1.166
echado	negative	0.125	0.500
echada	negative	0.125	0.500
echados	negative	0.125	0.500
echadas	negative	0.125	0.500
ecléctico	positive	0.5	0.816
ecléctica	positive	0.5	0.816
eclécticos	positive	0.5	0.816
eclécticas	positive	0.5	0.816
educado	positive	1	0.000
educada	positive	1	0.000
educados	positive	1	0.000
educadas	positive	1	0.000
efectivo	negative	0.4175	0.471
efectiva	negative	0.4175	0.471
efectivos	negative	0.4175	0.471
efectivas	negative	0.4175	0.471
efecto	negative	0.4175	0.471
efecta	negative	0.4175	0.471
efectos	negative	0.4175	0.471
efectas	negative	0.4175	0.471
efusivo	positive	0.6875	1.090
efusiva	positive	0.6875	1.090
efusivos	positive	0.6875	1.090
efusivas	positive	0.6875	1.090
ego	negative	0.75	0.816
ega	negative	0.75	0.816
egos	negative	0.75	0.816
egas	negative	0.75	0.816
egocéntrico	negative	0.7	1.600
egocéntrica	negative	0.7	1.600
egocéntricos	negative	0.7	1.600
egocéntricas	negative	0.7	1.600
egotismo	negative	1	0.000
egotisma	negative	1	0.000
egotismos	negative	1	0.000
egotismas	negative	1	0.000
egotístico	negative	0.5625	1.090
egotística	negative	0.5625	1.090
egotísticos	negative	0.5625	1.090
egotísticas	negative	0.5625	1.090
egoísmo	negative	0.875	0.500
egoísma	negative	0.875	0.500
egoísmos	negative	0.875	0.500
egoísmas	negative	0.875	0.500
elaborado	negative	0.5825	0.471
elaborada	negative	0.5825	0.471
elaborados	negative	0.5825	0.471
elaboradas	negative	0.5825	0.471
elementado	negative	0.3	0.980
elementada	negative	0.3	0.980
elementados	negative	0.3	0.980
elementadas	negative	0.3	0.980
elevado	positive	0.3325	0.471
elevada	positive	0.3325	0.471
elevados	positive	0.3325	0.471
elevadas	positive	0.3325	0.471
elogio	positive	0.9175	0.471
elogia	positive	0.9175	0.471
elogios	positive	0.9175	0.471
elogias	positive	0.9175	0.471
elogioso	positive	0.8325	0.471
elogiosa	positive	0.8325	0.471
elogiosos	positive	0.8325	0.471
elogiosas	positive	0.8325	0.471
embarazoso	negative	1	0.000
embarazosa	negative	1	0.000
embarazosos	negative	1	0.000
embarazosas	negative	1	0.000
embargo	negative	0.1675	0.943
embarga	negative	0.1675	0.943
embargos	negative	0.1675	0.943
embargas	negative	0.1675	0.943
embelesado	positive	0.75	1.000
embelesada	positive	0.75	1.000
embelesados	positive	0.75	1.000
embelesadas	positive	0.75	1.000
embotado	negative	0.75	0.816
embotada	negative	0.75	0.816
embotados	negative	0.75	0.816
embotadas	negative	0.75	0.816
embriagado	negative	0.5825	0.943
embriagada	negative	0.5825	0.943
embriagados	negative	0.5825	0.943
embriagadas	negative	0.5825	0.943
embrollado	negative	0.5825	1.247
embrollada	negative	0.5825	1.247
embrollados	negative	0.5825	1.247
embrolladas	negative	0.5825	1.247
embrollo	negative	0.6675	0.471
embrolla	negative	0.6675	0.471
embrollos	negative	0.6675	0.471
embrollas	negative	0.6675	0.471
embudo	negative	0.3125	0.829
embuda	negative	0.3125	0.829
embudos	negative	0.3125	0.829
embudas	negative	0.3125	0.829
embustero	negative	0.65	1.020
embustera	negative	0.65	1.020
embusteros	negative	0.65	1.020
embusteras	negative	0.65	1.020
emocionado	negative	0.875	0.500
emocionada	negative	0.875	0.500
emocionados	negative	0.875	0.500
emocionadas	negative	0.875	0.500
emotivo	negative	0.8	1.166
emotiva	negative	0.8	1.166
emotivos	negative	0.8	1.166
emotivas	negative	0.8	1.166
empacho	negative	0.55	1.470
empacha	negative	0.55	1.470
empachos	negative	0.55	1.470
empachas	negative	0.55	1.470
empalagoso	negative	0.5625	1.479
empalagosa	negative	0.5625	1.479
empalagosos	negative	0.5625	1.479
empalagosas	negative	0.5625	1.479
emparrillado	negative	0.375	0.500
emparrillada	negative	0.375	0.500
emparrillados	negative	0.375	0.500
emparrilladas	negative	0.375	0.500
empedernido	negative	0.65	1.497
empedernida	negative	0.65	1.497
empedernidos	negative	0.65	1.497
empedernidas	negative	0.65	1.497
empeñado	negative	0.625	1.658
empeñada	negative	0.625	1.658
empeñados	negative	0.625	1.658
empeñadas	negative	0.625	1.658
empeño	positive	0.8325	0.471
empeña	positive	0.8325	0.471
empeños	positive	0.8325	0.471
empeñas	positive	0.8325	0.471
empinado	negative	0.375	1.118
empinada	negative	0.375	1.118
empinados	negative	0.375	1.118
empinadas	negative	0.375	1.118
empleo	negative	0.08	0.573
emplea	negative	0.08	0.573
empleos	negative	0.08	0.573
empleas	negative	0.08	0.573
emponchado	negative	0.125	0.500
emponchada	negative	0.125	0.500
emponchados	negative	0.125	0.500
emponchadas	negative	0.125	0.500
emporroso	negative	0.6675	0.943
emporrosa	negative	0.6675	0.943
emporrosos	negative	0.6675	0.943
emporrosas	negative	0.6675	0.943
enamorado	positive	0.9175	0.471
enamorada	positive	0.9175	0.471
enamorados	positive	0.9175	0.471
enamoradas	positive	0.9175	0.471
enano	negative	0.5	0.000
enana	negative	0.5	0.000
enanos	negative	0.5	0.000
enanas	negative	0.5	0.000
encantado	negative	1	0.000
encantada	negative	1	0.000
encantados	negative	1	0.000
encantadas	negative	1	0.000
encanto	negative	0.6675	0.471
encanta	negative	0.6675	0.471
encantos	negative	0.6675	0.471
encantas	negative	0.6675	0.471
encarecimiento	positive	0.4175	0.943
encarecimienta	positive	0.4175	0.943
encarecimientos	positive	0.4175	0.943
encarecimientas	positive	0.4175	0.943
encarnamiento	positive	0.3325	0.471
encarnamienta	positive	0.3325	0.471
encarnamientos	positive	0.3325	0.471
encarnamientas	positive	0.3325	0.471
encarnizado	negative	0.5	1.581
encarnizada	negative	0.5	1.581
encarnizados	negative	0.5	1.581
encarnizadas	negative	0.5	1.581
encarrilamiento	positive	0.25	0.000
encarrilamienta	positive	0.25	0.000
encarrilamientos	positive	0.25	0.000
encarrilamientas	positive	0.25	0.000
encenagado	negative	0.375	0.500
encenagada	negative	0.375	0.500
encenagados	negative	0.375	0.500
encenagadas	negative	0.375	0.500
encendido	positive	0.5	0.000
encendida	positive	0.5	0.000
encendidos	positive	0.5	0.000
encendidas	positive	0.5	0.000
enclenco	negative	0.875	0.500
enclenca	negative	0.875	0.500
enclencos	negative	0.875	0.500
enclencas	negative	0.875	0.500
encomio	positive	0.875	0.500
encomia	positive	0.875	0.500
encomios	positive	0.875	0.500
encomias	positive	0.875	0.500
enconado	negative	0.6675	0.471
enconada	negative	0.6675	0.471
enconados	negative	0.6675	0.471
enconadas	negative	0.6675	0.471
encono	negative	0.35	1.744
encona	negative	0.35	1.744
enconos	negative	0.35	1.744
enconas	negative	0.35	1.744
encorvado	negative	0.1875	0.829
encorvada	negative	0.1875	0.829
encorvados	negative	0.1875	0.829
encorvadas	negative	0.1875	0.829
encumbrado	positive	0.4175	1.247
encumbrada	positive	0.4175	1.247
encumbrados	positive	0.4175	1.247
encumbradas	positive	0.4175	1.247
endemoniado	negative	0.6875	0.829
endemoniada	negative	0.6875	0.829
endemoniados	negative	0.6875	0.829
endemoniadas	negative	0.6875	0.829
endoso	positive	0.3	1.166
endosa	positive	0.3	1.166
endosos	positive	0.3	1.166
endosas	positive	0.3	1.166
endurecido	negative	0.5	1.095
endurecida	negative	0.5	1.095
endurecidos	negative	0.5	1.095
endurecidas	negative	0.5	1.095
endurecimiento	negative	0.3325	1.247
endurecimienta	negative	0.3325	1.247
endurecimientos	negative	0.3325	1.247
endurecimientas	negative	0.3325	1.247
endémico	negative	0.3125	1.090
endémica	negative	0.3125	1.090
endémicos	negative	0.3125	1.090
endémicas	negative	0.3125	1.090
enemigo	negative	0.6675	0.471
enemiga	negative	0.6675	0.471
enemigos	negative	0.6675	0.471
enemigas	negative	0.6675	0.471
energúmeno	negative	0.5825	0.943
energúmena	negative	0.5825	0.943
energúmenos	negative	0.5825	0.943
energúmenas	negative	0.5825	0.943
enervado	negative	0.625	0.866
enervada	negative	0.625	0.866
enervados	negative	0.625	0.866
enervadas	negative	0.625	0.866
enfadadizo	negative	0.875	0.500
enfadadiza	negative	0.875	0.500
enfadadizos	negative	0.875	0.500
enfadadizas	negative	0.875	0.500
enfadado	negative	1	0.000
enfadada	negative	1	0.000
enfadados	negative	1	0.000
enfadadas	negative	1	0.000
enfado	negative	1	0.000
enfada	negative	1	0.000
enfados	negative	1	0.000
enfadas	negative	1	0.000
enfermizo	negative	0.6875	0.433
enfermiza	negative	0.6875	0.433
enfermizos	negative	0.6875	0.433
enfermizas	negative	0.6875	0.433
enfermo	negative	0.4375	0.829
enferma	negative	0.4375	0.829
enfermos	negative	0.4375	0.829
enfermas	negative	0.4375	0.829
enfervorizado	positive	0.9175	0.471
enfervorizada	positive	0.9175	0.471
enfervorizados	positive	0.9175	0.471
enfervorizadas	positive	0.9175	0.471
enflautado	negative	0.35	1.020
enflautada	negative	0.35	1.020
enflautados	negative	0.35	1.020
enflautadas	negative	0.35	1.020
enfrentamiento	negative	0.4175	0.471
enfrentamienta	negative	0.4175	0.471
enfrentamientos	negative	0.4175	0.471
enfrentamientas	negative	0.4175	0.471
enfurecido	negative	0.6675	0.471
enfurecida	negative	0.6675	0.471
enfurecidos	negative	0.6675	0.471
enfurecidas	negative	0.6675	0.471
enfático	negative	0.875	0.500
enfática	negative	0.875	0.500
enfáticos	negative	0.875	0.500
enfáticas	negative	0.875	0.500
engatusamiento	negative	0.75	0.000
engatusamienta	negative	0.75	0.000
engatusamientos	negative	0.75	0.000
engatusamientas	negative	0.75	0.000
engaño	negative	0.6675	0.471
engaña	negative	0.6675	0.471
engaños	negative	0.6675	0.471
engañas	negative	0.6675	0.471
engañoso	negative	0.6675	0.471
engañosa	negative	0.6675	0.471
engañosos	negative	0.6675	0.471
engañosas	negative	0.6675	0.471
engolado	negative	0.875	0.500
engolada	negative	0.875	0.500
engolados	negative	0.875	0.500
engoladas	negative	0.875	0.500
engorroso	negative	0.8325	0.471
engorrosa	negative	0.8325	0.471
engorrosos	negative	0.8325	0.471
engorrosas	negative	0.8325	0.471
engrandecimiento	positive	0.5825	0.943
engrandecimienta	positive	0.5825	0.943
engrandecimientos	positive	0.5825	0.943
engrandecimientas	positive	0.5825	0.943
engreimiento	negative	0.75	0.816
engreimienta	negative	0.75	0.816
engreimientos	negative	0.75	0.816
engreimientas	negative	0.75	0.816
engreído	negative	0.6675	0.471
engreída	negative	0.6675	0.471
engreídos	negative	0.6675	0.471
engreídas	negative	0.6675	0.471
enloquecido	negative	0.8325	0.943
enloquecida	negative	0.8325	0.943
enloquecidos	negative	0.8325	0.943
enloquecidas	negative	0.8325	0.943
enmarañado	negative	0.45	0.980
enmarañada	negative	0.45	0.980
enmarañados	negative	0.45	0.980
enmarañadas	negative	0.45	0.980
enmohecido	negative	0.5	1.414
enmohecida	negative	0.5	1.414
enmohecidos	negative	0.5	1.414
enmohecidas	negative	0.5	1.414
enojadizo	negative	1	0.000
enojadiza	negative	1	0.000
enojadizos	negative	1	0.000
enojadizas	negative	1	0.000
enojado	negative	0.9175	0.471
enojada	negative	0.9175	0.471
enojados	negative	0.9175	0.471
enojadas	negative	0.9175	0.471
enojo	negative	1	0.000
enoja	negative	1	0.000
enojos	negative	1	0.000
enojas	negative	1	0.000
enojoso	negative	0.8325	0.471
enojosa	negative	0.8325	0.471
enojosos	negative	0.8325	0.471
enojosas	negative	0.8325	0.471
enrachado	positive	0.5	0.816
enrachada	positive	0.5	0.816
enrachados	positive	0.5	0.816
enrachadas	positive	0.5	0.816
enredo	negative	0.4375	1.090
enreda	negative	0.4375	1.090
enredos	negative	0.4375	1.090
enredas	negative	0.4375	1.090
enrejado	negative	0.15	1.200
enrejada	negative	0.15	1.200
enrejados	negative	0.15	1.200
enrejadas	negative	0.15	1.200
enroscado	negative	0.25	0.816
enroscada	negative	0.25	0.816
enroscados	negative	0.25	0.816
enroscadas	negative	0.25	0.816
ensalzamiento	positive	0.75	0.000
ensalzamienta	positive	0.75	0.000
ensalzamientos	positive	0.75	0.000
ensalzamientas	positive	0.75	0.000
ensimismado	negative	0.8325	0.943
ensimismada	negative	0.8325	0.943
ensimismados	negative	0.8325	0.943
ensimismadas	negative	0.8325	0.943
ensueño	positive	0.7	1.600
ensueña	positive	0.7	1.600
ensueños	positive	0.7	1.600
ensueñas	positive	0.7	1.600
entendido	positive	0.625	0.866
entendida	positive	0.625	0.866
entendidos	positive	0.625	0.866
entendidas	positive	0.625	0.866
entendimiento	negative	0.625	0.500
entendimienta	negative	0.625	0.500
entendimientos	negative	0.625	0.500
entendimientas	negative	0.625	0.500
enterado	positive	0.25	0.707
enterada	positive	0.25	0.707
enterados	positive	0.25	0.707
enteradas	positive	0.25	0.707
entero	positive	0.25	1.095
entera	positive	0.25	1.095
enteros	positive	0.25	1.095
enteras	positive	0.25	1.095
enterrado	negative	0.25	0.000
enterrada	negative	0.25	0.000
enterrados	negative	0.25	0.000
enterradas	negative	0.25	0.000
entrecejo	negative	0.25	1.095
entreceja	negative	0.25	1.095
entrecejos	negative	0.25	1.095
entrecejas	negative	0.25	1.095
entregado	positive	0.55	1.166
entregada	positive	0.55	1.166
entregados	positive	0.55	1.166
entregadas	positive	0.55	1.166
entretenido	positive	0.9175	0.471
entretenida	positive	0.9175	0.471
entretenidos	positive	0.9175	0.471
entretenidas	positive	0.9175	0.471
entretenimiento	positive	0.6675	0.943
entretenimienta	positive	0.6675	0.943
entretenimientos	positive	0.6675	0.943
entretenimientas	positive	0.6675	0.943
entrometido	negative	1	0.000
entrometida	negative	1	0.000
entrometidos	negative	1	0.000
entrometidas	negative	1	0.000
entuerto	negative	0.35	1.020
entuerta	negative	0.35	1.020
entuertos	negative	0.35	1.020
entuertas	negative	0.35	1.020
entumecido	negative	0.5825	0.943
entumecida	negative	0.5825	0.943
entumecidos	negative	0.5825	0.943
entumecidas	negative	0.5825	0.943
entusiasmado	positive	1	0.000
entusiasmada	positive	1	0.000
entusiasmados	positive	1	0.000
entusiasmadas	positive	1	0.000
entusiasmo	positive	0.9175	0.471
entusiasma	positive	0.9175	0.471
entusiasmos	positive	0.9175	0.471
entusiasmas	positive	0.9175	0.471
envalentonamiento	negative	0.55	1.166
envalentonamienta	negative	0.55	1.166
envalentonamientos	negative	0.55	1.166
envalentonamientas	negative	0.55	1.166
envanecido	negative	1	0.000
envanecida	negative	1	0.000
envanecidos	negative	1	0.000
envanecidas	negative	1	0.000
envanecimiento	negative	0.4175	0.943
envanecimienta	negative	0.4175	0.943
envanecimientos	negative	0.4175	0.943
envanecimientas	negative	0.4175	0.943
envidioso	negative	0.875	0.866
envidiosa	negative	0.875	0.866
envidiosos	negative	0.875	0.866
envidiosas	negative	0.875	0.866
envilecido	negative	0.75	1.095
envilecida	negative	0.75	1.095
envilecidos	negative	0.75	1.095
envilecidas	negative	0.75	1.095
envuelto	negative	0.125	0.500
envuelta	negative	0.125	0.500
envueltos	negative	0.125	0.500
envueltas	negative	0.125	0.500
enérgico	negative	0.8325	0.471
enérgica	negative	0.8325	0.471
enérgicos	negative	0.8325	0.471
enérgicas	negative	0.8325	0.471
equilibrio	positive	0.0825	0.471
equilibria	positive	0.0825	0.471
equilibrios	positive	0.0825	0.471
equilibrias	positive	0.0825	0.471
equivocado	negative	0.625	0.500
equivocada	negative	0.625	0.500
equivocados	negative	0.625	0.500
equivocadas	negative	0.625	0.500
equívoco	negative	0.5	0.816
equívoca	negative	0.5	0.816
equívocos	negative	0.5	0.816
equívocas	negative	0.5	0.816
erguido	positive	0.4175	0.471
erguida	positive	0.4175	0.471
erguidos	positive	0.4175	0.471
erguidas	positive	0.4175	0.471
errado	negative	0.5	0.816
errada	negative	0.5	0.816
errados	negative	0.5	0.816
erradas	negative	0.5	0.816
errático	negative	0.875	0.500
errática	negative	0.875	0.500
erráticos	negative	0.875	0.500
erráticas	negative	0.875	0.500
erróneo	negative	0.75	0.000
errónea	negative	0.75	0.000
erróneos	negative	0.75	0.000
erróneas	negative	0.75	0.000
erudito	positive	1	0.000
erudita	positive	1	0.000
eruditos	positive	1	0.000
eruditas	positive	1	0.000
erótico	positive	0.75	0.000
erótica	positive	0.75	0.000
eróticos	positive	0.75	0.000
eróticas	positive	0.75	0.000
esbelto	positive	0.5	0.816
esbelta	positive	0.5	0.816
esbeltos	positive	0.5	0.816
esbeltas	positive	0.5	0.816
escabroso	negative	0.875	0.500
escabrosa	negative	0.875	0.500
escabrosos	negative	0.875	0.500
escabrosas	negative	0.875	0.500
escaldado	negative	0.5	0.816
escaldada	negative	0.5	0.816
escaldados	negative	0.5	0.816
escaldadas	negative	0.5	0.816
escalofrío	negative	0.4175	0.471
escalofría	negative	0.4175	0.471
escalofríos	negative	0.4175	0.471
escalofrías	negative	0.4175	0.471
escandalizado	negative	0.8325	0.943
escandalizada	negative	0.8325	0.943
escandalizados	negative	0.8325	0.943
escandalizadas	negative	0.8325	0.943
escandaloso	negative	0.75	0.000
escandalosa	negative	0.75	0.000
escandalosos	negative	0.75	0.000
escandalosas	negative	0.75	0.000
escarnio	negative	0.6	1.356
escarnia	negative	0.6	1.356
escarnios	negative	0.6	1.356
escarnias	negative	0.6	1.356
escaso	negative	0.625	0.500
escasa	negative	0.625	0.500
escasos	negative	0.625	0.500
escasas	negative	0.625	0.500
escepticismo	negative	0.8325	0.471
escepticisma	negative	0.8325	0.471
escepticismos	negative	0.8325	0.471
escepticismas	negative	0.8325	0.471
escombro	negative	0.5	0.000
escombra	negative	0.5	0.000
escombros	negative	0.5	0.000
escombras	negative	0.5	0.000
escrupuloso	positive	0.9175	0.471
escrupulosa	positive	0.9175	0.471
escrupulosos	positive	0.9175	0.471
escrupulosas	positive	0.9175	0.471
escrúpulo	negative	0.65	1.497
escrúpula	negative	0.65	1.497
escrúpulos	negative	0.65	1.497
escrúpulas	negative	0.65	1.497
escuchimizado	negative	0.65	1.020
escuchimizada	negative	0.65	1.020
escuchimizados	negative	0.65	1.020
escuchimizadas	negative	0.65	1.020
escueto	negative	0.75	0.816
escueta	negative	0.75	0.816
escuetos	negative	0.75	0.816
escuetas	negative	0.75	0.816
escándalo	negative	0.5825	0.471
escándala	negative	0.5825	0.471
escándalos	negative	0.5825	0.471
escándalas	negative	0.5825	0.471
escéptico	negative	0.6675	0.471
escéptica	negative	0.6675	0.471
escépticos	negative	0.6675	0.471
escépticas	negative	0.6675	0.471
esforzado	positive	0.75	0.000
esforzada	positive	0.75	0.000
esforzados	positive	0.75	0.000
esforzadas	positive	0.75	0.000
esfuerzo	negative	0.3325	1.247
esfuerza	negative	0.3325	1.247
esfuerzos	negative	0.3325	1.247
esfuerzas	negative	0.3325	1.247
esmerado	positive	0.9175	0.471
esmerada	positive	0.9175	0.471
esmerados	positive	0.9175	0.471
esmeradas	positive	0.9175	0.471
espacio	negative	0.235	1.092
espacia	negative	0.235	1.092
espacios	negative	0.235	1.092
espacias	negative	0.235	1.092
espaldarazo	positive	0.0825	0.471
espaldaraza	positive	0.0825	0.471
espaldarazos	positive	0.0825	0.471
espaldarazas	positive	0.0825	0.471
espantado	negative	1	0.000
espantada	negative	1	0.000
espantados	negative	1	0.000
espantadas	negative	1	0.000
espantajo	negative	0.8325	0.471
espantaja	negative	0.8325	0.471
espantajos	negative	0.8325	0.471
espantajas	negative	0.8325	0.471
espanto	negative	1	0.000
espanta	negative	1	0.000
espantos	negative	1	0.000
espantas	negative	1	0.000
espantoso	negative	0.625	0.500
espantosa	negative	0.625	0.500
espantosos	negative	0.625	0.500
espantosas	negative	0.625	0.500
esparcimiento	positive	0.125	0.500
esparcimienta	positive	0.125	0.500
esparcimientos	positive	0.125	0.500
esparcimientas	positive	0.125	0.500
espasmo	negative	0.0825	0.471
espasma	negative	0.0825	0.471
espasmos	negative	0.0825	0.471
espasmas	negative	0.0825	0.471
espectro	negative	0.35	1.200
espectra	negative	0.35	1.200
espectros	negative	0.35	1.200
espectras	negative	0.35	1.200
espejismo	negative	0.55	1.600
espejisma	negative	0.55	1.600
espejismos	negative	0.55	1.600
espejismas	negative	0.55	1.600
esperanzado	positive	0.75	0.000
esperanzada	positive	0.75	0.000
esperanzados	positive	0.75	0.000
esperanzadas	positive	0.75	0.000
espinoso	negative	0.3325	0.471
espinosa	negative	0.3325	0.471
espinosos	negative	0.3325	0.471
espinosas	negative	0.3325	0.471
espléndido	positive	0.8325	0.471
espléndida	positive	0.8325	0.471
espléndidos	positive	0.8325	0.471
espléndidas	positive	0.8325	0.471
esposo	positive	0.0825	0.471
esposa	positive	0.0825	0.471
esposos	positive	0.0825	0.471
esposas	positive	0.0825	0.471
espumoso	negative	0.1675	0.471
espumosa	negative	0.1675	0.471
espumosos	negative	0.1675	0.471
espumosas	negative	0.1675	0.471
espurio	negative	0.6	1.497
espuria	negative	0.6	1.497
espurios	negative	0.6	1.497
espurias	negative	0.6	1.497
esquilimoso	negative	0.625	0.500
esquilimosa	negative	0.625	0.500
esquilimosos	negative	0.625	0.500
esquilimosas	negative	0.625	0.500
esquinazo	positive	0.45	1.470
esquinaza	positive	0.45	1.470
